seed,stratum,suite,scenario,namespace,updates_a,updates_b,resistance_a,resistance_b,coupling_a,coupling_b,live_a,live_b,crossings_a,crossings_b,source_fires_a,source_fires_b,drive_deliveries,modulatory_deliveries,eligibility,modes,generations,work,accepts,path_edges,firings,deallocations,bytes,fingerprint,permanent,quiescent,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,replay,passed
6263,S15,law,dense-ordinary-nonleakage,2028081145446400,0,0,1,1,1,1,true,true,2,1,2,1,135,0,a=Some(5)|b=Some(5),candidate=Drive|return=Modulatory|distractors=Drive,a1|b1,10544,0,0,72,0,8160,1028774500232961574,9845946900139956360,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6263,S15,law,fixed-routes-r0-drive-r1-modulatory,2028081146494976,1,0,4,1,2,1,true,true,1,0,1,0,8,1,a=None|b=None,r0=Drive|r1=Modulatory|candidate=Drive,a1|b1,521,1,0,6,0,8384,7392488767488850918,2983730562133530580,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6263,S15,law,fixed-routes-r0-modulatory-r1-drive,2028081147543552,1,0,4,1,2,1,true,true,1,0,1,0,8,1,a=None|b=None,r0=Modulatory|r1=Drive|candidate=Drive,a1|b1,521,1,0,6,0,8384,1843393521777336018,4496129946350774688,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6263,S15,law,two-completed-modulatory-returns,2028081148592128,1,0,6,0,2,1,true,false,2,0,2,0,12,2,a=None|b=None,candidate=Drive|return=Modulatory|distractors=Drive,a1|b2,929,2,0,10,1,8160,17446007522010646593,5547057953730124086,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6263,S15,law,two-local-eligible-candidates,2028081149640704,1,1,4,4,2,2,true,true,1,1,1,0,7,1,a=None|b=None,candidate=Drive|return=Modulatory|distractors=Drive,a1|b1,507,2,0,6,0,8272,657618597013061904,1540077883767193568,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6263,S15,law,expired-eligibility-modulation,2028081150689280,0,0,0,1,1,1,false,true,1,0,1,0,6,1,a=None|b=None,candidate=Drive|return=Modulatory|distractors=Drive,a2|b1,417,0,0,5,1,8160,12369269648957219659,18267287385011671779,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6263,S15,law,simultaneous-drive-and-modulation,2028081151737856,1,0,4,1,2,1,true,true,2,0,2,0,11,1,a=Some(8)|b=None,candidate=Drive|return=Modulatory|distractors=Drive,a1|b1,756,1,0,9,0,8160,3898287357720886179,7273606609804106886,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6263,S15,law,dense-parallel-crossed-routes,2028081152786432,1,0,4,1,2,1,true,true,2,2,2,2,141,1,a=None|b=Some(5),candidate=Drive|return=Modulatory|distractors=Drive,a1|b1,11489,1,0,77,0,8160,6155660332729207344,2830031609658894726,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6263,S15,px0,acquisition,2028081158029312,0,0,11,0,2,1,true,false,4,0,4,0,24,4,a=None|b=None,candidate=Drive|return=Modulatory,a1|b2,535,4,0,20,1,992,4981289312709139268,11232393522827599323,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6263,S15,px0,probation,2028081159077888,0,0,0,0,2,1,false,false,1,0,1,0,6,1,a=None|b=None,candidate=Drive|return=Modulatory,a2|b2,109,1,0,5,2,992,16364067580255848274,13370140828004342516,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6263,S15,px0,stable-return-specificity,2028081160126464,0,0,4,1,2,1,true,true,1,1,1,1,11,1,a=None|b=Some(4),candidate=Drive|return=Modulatory,a1|b1,180,1,0,9,0,992,7487735839483920909,1458869075976606502,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6263,S15,px0,forgetting,2028081161175040,0,0,0,0,2,1,false,false,4,0,4,0,24,4,a=None|b=None,candidate=Drive|return=Modulatory,a2|b2,553,4,0,20,2,992,4188579465653194364,1526905759640341463,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6263,S15,px0,fresh-reproposal,2028081162223616,0,0,1,0,1,0,true,false,4,0,2,0,7,0,fresh=Some(15),candidate=Drive|return=Modulatory,old2|fresh6,85,0,0,6,1,560,8529971355394192183,14476032126319082405,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6263,S15,px0,reacquisition,2028081163272192,0,0,11,0,2,0,true,false,11,0,5,0,17,4,fresh=None,candidate=Drive|return=Modulatory,old2|fresh6,280,4,0,16,1,560,5770234661259643269,7503135027577317329,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6263,S15,px1,support-a,2028081174806528,1,0,6,0,2,1,true,false,2,0,2,0,12,2,a=None|b=None,candidate=Drive|return=Modulatory,a1|b2,225,2,0,10,1,992,16054076061854216803,7943425582717826092,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6263,S15,px1,support-b,2028081175855104,0,1,0,6,1,2,false,true,0,2,0,2,12,2,a=None|b=None,candidate=Drive|return=Modulatory,a2|b1,225,2,0,10,1,992,10621458728236762117,10053870616668111280,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6263,S15,px1,no-support,2028081176903680,0,0,1,1,1,1,true,true,0,0,0,0,0,0,a=None|b=None,candidate=Drive|return=Modulatory,a1|b1,0,0,0,0,0,992,7499612301487586098,16352132798856217362,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6263,S15,px1,participation-return-blocked,2028081177952256,0,0,0,1,1,1,false,true,1,0,2,0,9,0,a=None|b=None,candidate=Drive|return=Modulatory,a2|b1,136,0,0,7,1,992,16229051769426289974,9693316441879637281,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6263,S15,px1,return-without-participation,2028081179000832,0,0,0,0,1,1,false,false,0,0,0,0,2,2,a=None|b=None,candidate=Drive|return=Modulatory,a2|b2,51,0,0,2,2,992,8322741661591217392,5280789014348454403,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6263,S15,px1,joint-participation,2028081180049408,1,1,6,6,2,2,true,true,2,2,2,2,24,4,a=None|b=None,candidate=Drive|return=Modulatory,a1|b1,528,4,0,20,0,992,5324934308780197856,15642747938218469934,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6263,S15,px2,forward-traversal-return,2028081191583744,1,0,6,0,2,1,true,false,2,0,2,0,12,2,a=None|b=None,candidate=Drive|return=Modulatory,a1|b2,225,2,0,10,1,992,13911710436923966845,16503741419306159246,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6263,S15,px2,reverse-traversal-return,2028081192632320,0,1,0,6,1,2,false,true,0,2,0,2,12,2,a=None|b=None,candidate=Drive|return=Modulatory,a2|b1,225,2,0,10,1,992,7372671391287260391,9584918859410187082,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6263,S15,px2,correlation-without-traversal,2028081193680896,0,0,0,0,1,1,false,false,0,0,0,0,12,12,a=None|b=None,candidate=Drive|return=Modulatory,a2|b2,396,0,0,12,2,992,5144187267424192975,11025115028375696416,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6263,S15,px2,forward-return-blocked,2028081194729472,0,0,0,1,1,1,false,true,1,0,2,0,9,0,a=None|b=None,candidate=Drive|return=Modulatory,a2|b1,136,0,0,7,1,992,1707992356581797932,13884573046102942371,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6263,S15,px2,joint-traversal-return,2028081195778048,1,1,6,6,2,2,true,true,2,2,2,2,24,4,a=None|b=None,candidate=Drive|return=Modulatory,a1|b1,528,4,0,20,0,992,5837849352626574034,8168493086651764172,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6263,S15,px2,forward-with-wrong-way-observation,2028081196826624,1,0,6,0,2,1,true,false,2,0,2,0,18,8,a=None|b=None,candidate=Drive|return=Modulatory,a1|b2,470,2,0,16,1,992,7527814119283012456,1113521457608429613,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
6263,S15,px2,reverse-with-wrong-way-observation,2028081197875200,0,1,0,6,1,2,false,true,0,2,0,2,18,8,a=None|b=None,candidate=Drive|return=Modulatory,a2|b1,470,2,0,16,1,992,17282183040402920746,4752721429039023465,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
