seed,sequence,exact,initial,expected,predicted,fingerprint_before,fingerprint_after,step,action,source_roles,result
5,pair-2-3,true,7249328890438111415|13729654031495393826|6677907812035936107|10010424483448180137|4999140845207215922|16024290791899476137,7249328890438111415|13729654031495393826|6677907812035936107|10010424483448180137|4999140845207215922|16024290791899476137,7249328890438111415|13729654031495393826|6677907812035936107|10010424483448180137|4999140845207215922|16024290791899476137,16300148978091164623,16300148978091164623,2,8090773787923290076,2|0|1|3|4|5,7249328890438111415|13729654031495393826|6677907812035936107|10010424483448180137|4999140845207215922|16024290791899476137
5,pair-2-4,true,1173481037096019998|11727133990763446119|2140376967302844503|15161429175623139169|10206294791802251486|1500316506868018443,11727133990763446119|11727133990763446119|1173481037096019998|15161429175623139169|10206294791802251486|1500316506868018443,11727133990763446119|11727133990763446119|1173481037096019998|15161429175623139169|10206294791802251486|1500316506868018443,16300148978091164623,16300148978091164623,1,11310733538770586997,1|2|0|3|4|5,11727133990763446119|2140376967302844503|1173481037096019998|15161429175623139169|10206294791802251486|1500316506868018443
5,pair-2-4,true,1173481037096019998|11727133990763446119|2140376967302844503|15161429175623139169|10206294791802251486|1500316506868018443,11727133990763446119|11727133990763446119|1173481037096019998|15161429175623139169|10206294791802251486|1500316506868018443,11727133990763446119|11727133990763446119|1173481037096019998|15161429175623139169|10206294791802251486|1500316506868018443,16300148978091164623,16300148978091164623,2,10070300935264280721,0|0|2|3|4|5,11727133990763446119|11727133990763446119|1173481037096019998|15161429175623139169|10206294791802251486|1500316506868018443
5,pair-2-5,true,4085683698115812717|8030590584057408367|15431170422424384301|12198171940462059972|17114459633281877284|6714917382113536569,8030590584057408367|15431170422424384301|4085683698115812717|12198171940462059972|6714917382113536569|17114459633281877284,8030590584057408367|15431170422424384301|4085683698115812717|12198171940462059972|6714917382113536569|17114459633281877284,16300148978091164623,16300148978091164623,1,11310733538770586997,1|2|0|3|4|5,8030590584057408367|15431170422424384301|4085683698115812717|12198171940462059972|17114459633281877284|6714917382113536569
5,pair-2-5,true,4085683698115812717|8030590584057408367|15431170422424384301|12198171940462059972|17114459633281877284|6714917382113536569,8030590584057408367|15431170422424384301|4085683698115812717|12198171940462059972|6714917382113536569|17114459633281877284,8030590584057408367|15431170422424384301|4085683698115812717|12198171940462059972|6714917382113536569|17114459633281877284,16300148978091164623,16300148978091164623,2,11495726515243081142,0|1|2|3|5|4,8030590584057408367|15431170422424384301|4085683698115812717|12198171940462059972|6714917382113536569|17114459633281877284
5,pair-3-0,true,1443265972001130522|5672500370958372278|4383358763766448828|1710502943699431712|6715285471172056474|6471109036626673160,4383358763766448828|1443265972001130522|5672500370958372278|1710502943699431712|6715285471172056474|6471109036626673160,4383358763766448828|1443265972001130522|5672500370958372278|1710502943699431712|6715285471172056474|6471109036626673160,16300148978091164623,16300148978091164623,1,8090773787923290076,2|0|1|3|4|5,4383358763766448828|1443265972001130522|5672500370958372278|1710502943699431712|6715285471172056474|6471109036626673160
5,pair-3-0,true,1443265972001130522|5672500370958372278|4383358763766448828|1710502943699431712|6715285471172056474|6471109036626673160,4383358763766448828|1443265972001130522|5672500370958372278|1710502943699431712|6715285471172056474|6471109036626673160,4383358763766448828|1443265972001130522|5672500370958372278|1710502943699431712|6715285471172056474|6471109036626673160,16300148978091164623,16300148978091164623,2,6310588847493140003,0|1|2|3|4|5,4383358763766448828|1443265972001130522|5672500370958372278|1710502943699431712|6715285471172056474|6471109036626673160
5,pair-3-1,true,15779169196974348283|14574862663234058042|11654847322624996564|12942342221506599443|14436472346929083775|10300037725598719129,15779169196974348283|11654847322624996564|14574862663234058042|12942342221506599443|14436472346929083775|10300037725598719129,15779169196974348283|11654847322624996564|14574862663234058042|12942342221506599443|14436472346929083775|10300037725598719129,16300148978091164623,16300148978091164623,1,8090773787923290076,2|0|1|3|4|5,11654847322624996564|15779169196974348283|14574862663234058042|12942342221506599443|14436472346929083775|10300037725598719129
5,pair-3-1,true,15779169196974348283|14574862663234058042|11654847322624996564|12942342221506599443|14436472346929083775|10300037725598719129,15779169196974348283|11654847322624996564|14574862663234058042|12942342221506599443|14436472346929083775|10300037725598719129,15779169196974348283|11654847322624996564|14574862663234058042|12942342221506599443|14436472346929083775|10300037725598719129,16300148978091164623,16300148978091164623,2,9112022021534315205,1|0|2|3|4|5,15779169196974348283|11654847322624996564|14574862663234058042|12942342221506599443|14436472346929083775|10300037725598719129
5,pair-3-2,true,6225538110668239225|17970269690678093054|5869514630860239478|4700175348194345872|17771949226886555739|4279755327653978750,6225538110668239225|17970269690678093054|5869514630860239478|4700175348194345872|17771949226886555739|4279755327653978750,6225538110668239225|17970269690678093054|5869514630860239478|4700175348194345872|17771949226886555739|4279755327653978750,16300148978091164623,16300148978091164623,1,8090773787923290076,2|0|1|3|4|5,5869514630860239478|6225538110668239225|17970269690678093054|4700175348194345872|17771949226886555739|4279755327653978750
5,pair-3-2,true,6225538110668239225|17970269690678093054|5869514630860239478|4700175348194345872|17771949226886555739|4279755327653978750,6225538110668239225|17970269690678093054|5869514630860239478|4700175348194345872|17771949226886555739|4279755327653978750,6225538110668239225|17970269690678093054|5869514630860239478|4700175348194345872|17771949226886555739|4279755327653978750,16300148978091164623,16300148978091164623,2,11310733538770586997,1|2|0|3|4|5,6225538110668239225|17970269690678093054|5869514630860239478|4700175348194345872|17771949226886555739|4279755327653978750
5,pair-3-4,true,215803270556348394|11626433121981512633|18242110724542856475|11002241496472950943|15414068637261726950|13927000825146903082,18242110724542856475|18242110724542856475|11626433121981512633|11002241496472950943|15414068637261726950|13927000825146903082,18242110724542856475|18242110724542856475|11626433121981512633|11002241496472950943|15414068637261726950|13927000825146903082,16300148978091164623,16300148978091164623,1,8090773787923290076,2|0|1|3|4|5,18242110724542856475|215803270556348394|11626433121981512633|11002241496472950943|15414068637261726950|13927000825146903082
5,pair-3-4,true,215803270556348394|11626433121981512633|18242110724542856475|11002241496472950943|15414068637261726950|13927000825146903082,18242110724542856475|18242110724542856475|11626433121981512633|11002241496472950943|15414068637261726950|13927000825146903082,18242110724542856475|18242110724542856475|11626433121981512633|11002241496472950943|15414068637261726950|13927000825146903082,16300148978091164623,16300148978091164623,2,10070300935264280721,0|0|2|3|4|5,18242110724542856475|18242110724542856475|11626433121981512633|11002241496472950943|15414068637261726950|13927000825146903082
5,pair-3-5,true,18016520001805812520|9836382331614653988|11100631160525995205|2803891595369318029|12352330538173320541|2942229895095869474,11100631160525995205|18016520001805812520|9836382331614653988|2803891595369318029|2942229895095869474|12352330538173320541,11100631160525995205|18016520001805812520|9836382331614653988|2803891595369318029|2942229895095869474|12352330538173320541,16300148978091164623,16300148978091164623,1,8090773787923290076,2|0|1|3|4|5,11100631160525995205|18016520001805812520|9836382331614653988|2803891595369318029|12352330538173320541|2942229895095869474
5,pair-3-5,true,18016520001805812520|9836382331614653988|11100631160525995205|2803891595369318029|12352330538173320541|2942229895095869474,11100631160525995205|18016520001805812520|9836382331614653988|2803891595369318029|2942229895095869474|12352330538173320541,11100631160525995205|18016520001805812520|9836382331614653988|2803891595369318029|2942229895095869474|12352330538173320541,16300148978091164623,16300148978091164623,2,11495726515243081142,0|1|2|3|5|4,11100631160525995205|18016520001805812520|9836382331614653988|2803891595369318029|2942229895095869474|12352330538173320541
5,pair-4-0,true,4078823842755105603|11078972121664419066|12659439513860020490|16560802095772878286|7731314223193568112|5364536569440533478,4078823842755105603|4078823842755105603|12659439513860020490|16560802095772878286|7731314223193568112|5364536569440533478,4078823842755105603|4078823842755105603|12659439513860020490|16560802095772878286|7731314223193568112|5364536569440533478,16300148978091164623,16300148978091164623,1,10070300935264280721,0|0|2|3|4|5,4078823842755105603|4078823842755105603|12659439513860020490|16560802095772878286|7731314223193568112|5364536569440533478
5,pair-4-0,true,4078823842755105603|11078972121664419066|12659439513860020490|16560802095772878286|7731314223193568112|5364536569440533478,4078823842755105603|4078823842755105603|12659439513860020490|16560802095772878286|7731314223193568112|5364536569440533478,4078823842755105603|4078823842755105603|12659439513860020490|16560802095772878286|7731314223193568112|5364536569440533478,16300148978091164623,16300148978091164623,2,6310588847493140003,0|1|2|3|4|5,4078823842755105603|4078823842755105603|12659439513860020490|16560802095772878286|7731314223193568112|5364536569440533478
5,pair-4-1,true,17052579525896180027|7588081901693613261|13822320982141189283|17340364806342955742|4469428620204838252|10509129484053882496,17052579525896180027|17052579525896180027|13822320982141189283|17340364806342955742|4469428620204838252|10509129484053882496,17052579525896180027|17052579525896180027|13822320982141189283|17340364806342955742|4469428620204838252|10509129484053882496,16300148978091164623,16300148978091164623,1,10070300935264280721,0|0|2|3|4|5,17052579525896180027|17052579525896180027|13822320982141189283|17340364806342955742|4469428620204838252|10509129484053882496
5,pair-4-1,true,17052579525896180027|7588081901693613261|13822320982141189283|17340364806342955742|4469428620204838252|10509129484053882496,17052579525896180027|17052579525896180027|13822320982141189283|17340364806342955742|4469428620204838252|10509129484053882496,17052579525896180027|17052579525896180027|13822320982141189283|17340364806342955742|4469428620204838252|10509129484053882496,16300148978091164623,16300148978091164623,2,9112022021534315205,1|0|2|3|4|5,17052579525896180027|17052579525896180027|13822320982141189283|17340364806342955742|4469428620204838252|10509129484053882496
5,pair-4-2,true,3223569827351213498|8013684839648007965|18071842800692675475|17286505694089344376|834609199703670314|16459073694209291576,3223569827351213498|18071842800692675475|3223569827351213498|17286505694089344376|834609199703670314|16459073694209291576,3223569827351213498|18071842800692675475|3223569827351213498|17286505694089344376|834609199703670314|16459073694209291576,16300148978091164623,16300148978091164623,1,10070300935264280721,0|0|2|3|4|5,3223569827351213498|3223569827351213498|18071842800692675475|17286505694089344376|834609199703670314|16459073694209291576
